TEAM_NAME,GP,W,L,W_PCT,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE
Atlanta Hawks,82,25,57,0.305,2876,6668,0.431,333,933,0.357,1374,1811,0.759,1028,2490,3518,1559,1368.0,634,387,513,1863,7,7459,-427.0,2000-01,96.9,102.4,-5.5,0.542,1.14,14.9,0.313,0.691,0.501,0.178,0.456,0.5,93.63,7695,0.452
Atlanta Hawks,82,33,49,0.402,2901,6610,0.439,423,1194,0.354,1486,1942,0.765,955,2445,3400,1655,1274.0,666,349,508,1702,9,7711,-347.0,2001-02,100.4,104.8,-4.4,0.57,1.3,15.8,0.297,0.689,0.491,0.166,0.471,0.517,93.21,7678,0.465
Atlanta Hawks,82,35,47,0.427,2859,6434,0.444,402,1141,0.352,1594,2011,0.793,937,2558,3495,1679,1367.0,611,473,409,1783,8,7714,-292.0,2002-03,100.4,104.2,-3.8,0.587,1.23,16.0,0.3,0.681,0.499,0.178,0.476,0.527,92.63,7683,0.483
Atlanta Hawks,82,28,54,0.341,2829,6529,0.433,419,1249,0.335,1534,1976,0.776,996,2507,3503,1648,1350.0,627,408,416,1826,3,7611,-381.0,2003-04,99.1,103.9,-4.8,0.583,1.22,15.7,0.308,0.686,0.5,0.176,0.465,0.514,92.68,7680,0.466
Atlanta Hawks,82,13,69,0.159,2942,6672,0.441,304,973,0.312,1417,1994,0.711,1100,2335,3435,1614,1319.0,629,344,484,2009,1,7605,-796.0,2004-05,98.8,109.0,-10.2,0.549,1.22,15.3,0.326,0.696,0.502,0.171,0.464,0.504,93.09,7695,0.422
Atlanta Hawks,82,26,56,0.317,2946,6496,0.454,424,1154,0.367,1656,2207,0.75,1069,2232,3301,1625,1284.0,587,394,422,2054,1855,7972,-390.0,2005-06,104.8,110.1,-5.3,0.552,1.27,15.5,0.334,0.667,0.496,0.169,0.486,0.534,91.75,7607,0.462
Atlanta Hawks,82,30,52,0.366,2831,6372,0.444,341,1038,0.329,1677,2203,0.761,976,2312,3288,1573,1306.0,609,446,421,1970,1853,7680,-390.0,2006-07,102.0,107.0,-5.1,0.556,1.2,15.3,0.328,0.676,0.499,0.173,0.471,0.523,90.98,7533,0.466
Atlanta Hawks,82,37,45,0.451,2975,6552,0.454,384,1078,0.356,1720,2227,0.772,1008,2454,3462,1804,1223.0,600,448,421,1673,1793,8054,-149.0,2007-08,105.5,107.3,-1.8,0.606,1.48,17.0,0.329,0.682,0.506,0.16,0.483,0.535,92.35,7634,0.498
Atlanta Hawks,82,47,35,0.573,2956,6451,0.458,597,1633,0.366,1537,2085,0.737,870,2412,3282,1657,1048.0,603,376,354,1610,1681,8046,129.0,2008-09,108.3,106.7,1.7,0.561,1.58,16.4,0.295,0.682,0.49,0.141,0.504,0.546,90.44,7428,0.507
Atlanta Hawks,82,53,29,0.646,3181,6801,0.468,524,1455,0.36,1452,1914,0.759,969,2451,3420,1789,980.0,592,413,359,1632,1582,8338,382.0,2009-10,111.0,106.0,4.9,0.562,1.83,17.1,0.32,0.685,0.502,0.13,0.506,0.545,90.77,7515,0.523
Atlanta Hawks,82,44,38,0.537,2971,6429,0.462,502,1427,0.352,1346,1728,0.779,762,2460,3222,1802,1118.0,497,341,348,1554,1517,7790,-67.0,2010-11,105.1,105.8,-0.7,0.607,1.61,17.7,0.274,0.71,0.494,0.151,0.501,0.542,90.22,7410,0.493
Atlanta Hawks,66,40,26,0.606,2429,5348,0.454,492,1330,0.37,1025,1385,0.74,652,2066,2718,1481,921.0,536,303,313,1178,1263,6375,227.0,2011-12,104.2,100.4,3.8,0.61,1.61,17.6,0.279,0.703,0.493,0.151,0.5,0.535,90.88,6117,0.526
Atlanta Hawks,82,44,38,0.537,3084,6644,0.464,706,1901,0.371,1158,1619,0.715,758,2593,3351,2007,1219.0,664,369,350,1473,1543,8032,33.0,2012-13,103.7,103.4,0.3,0.651,1.65,18.8,0.254,0.701,0.482,0.157,0.517,0.546,93.56,7744,0.509
Atlanta Hawks,82,38,44,0.463,3061,6688,0.458,768,2116,0.363,1392,1782,0.781,713,2565,3278,2041,1251.0,680,326,354,1577,1643,8282,-39.0,2013-14,104.9,105.7,-0.7,0.667,1.63,18.8,0.256,0.711,0.485,0.159,0.515,0.554,95.41,7892,0.502
Atlanta Hawks,82,60,22,0.732,3121,6699,0.466,818,2152,0.38,1349,1735,0.778,715,2611,3326,2111,1167.0,744,380,404,1457,1611,8409,445.0,2014-15,108.2,102.3,5.9,0.676,1.81,19.5,0.264,0.697,0.487,0.15,0.527,0.563,94.66,7775,0.54
Atlanta Hawks,82,48,34,0.585,3168,6923,0.458,815,2326,0.35,1282,1638,0.783,679,2772,3451,2100,1226.0,747,486,411,1570,1500,8433,296.0,2015-16,104.6,100.8,3.9,0.663,1.71,19.0,0.234,0.698,0.474,0.152,0.516,0.552,97.63,8059,0.528
Atlanta Hawks,82,43,39,0.524,3123,6918,0.451,729,2137,0.341,1484,2039,0.728,842,2793,3635,1938,1294.0,672,397,424,1491,1768,8459,-70.0,2016-17,104.5,105.2,-0.7,0.621,1.5,17.4,0.282,0.717,0.502,0.16,0.504,0.541,97.76,8091,0.506
Atlanta Hawks,82,24,58,0.293,3130,7015,0.446,917,2544,0.36,1298,1654,0.785,743,2693,3436,1946,1274.0,638,348,453,1606,1661,8475,-447.0,2017-18,104.4,110.1,-5.7,0.622,1.53,17.6,0.263,0.719,0.489,0.157,0.512,0.547,98.76,8114,0.468
Atlanta Hawks,82,29,53,0.354,3392,7524,0.451,1067,3034,0.352,1443,1918,0.752,955,2825,3780,2118,1397.0,675,419,448,1932,1817,9294,-494.0,2018-19,107.5,113.1,-5.5,0.624,1.52,17.7,0.284,0.718,0.496,0.162,0.522,0.555,104.56,8642,0.464
Atlanta Hawks,72,22,50,0.306,2852,6416,0.445,849,2554,0.332,1322,1680,0.787,709,2374,3083,1676,1175.0,571,374,442,1669,1514,7875,-541.0,2019-20,106.0,113.1,-7.0,0.588,1.43,16.6,0.268,0.706,0.484,0.158,0.511,0.55,103.27,7427,0.454
Atlanta Hawks,72,41,31,0.569,2937,6281,0.468,895,2402,0.373,1417,1745,0.812,760,2525,3285,1737,953.0,503,342,363,1392,1422,8186,167.0,2020-21,114.3,112.1,2.2,0.591,1.82,17.6,0.284,0.742,0.516,0.133,0.539,0.581,98.68,7160,0.511
Atlanta Hawks,87,45,42,0.517,3569,7606,0.469,1103,2970,0.371,1536,1894,0.811,869,2925,3794,2126,1051.0,618,369,381,1634,1758,9777,104.0,2021-22,114.8,113.5,1.3,0.596,2.02,18.1,0.27,0.727,0.5,0.123,0.542,0.579,98.71,8517,0.508
Atlanta Hawks,87,43,44,0.494,3811,7951,0.479,917,2624,0.349,1583,1939,0.816,966,2839,3805,2135,1122.0,620,422,445,1654,1706,10122,-6.0,2022-23,114.7,114.9,-0.2,0.56,1.9,17.5,0.29,0.712,0.498,0.127,0.537,0.575,101.48,8824,0.498
Atlanta Hawks,87,39,48,0.448,3689,7975,0.463,1186,3293,0.36,1591,2002,0.795,1099,2779,3878,2280,1193.0,642,397,494,1630,1690,10155,-192.0,2023-24,115.9,118.0,-2.0,0.618,1.91,18.3,0.314,0.719,0.507,0.136,0.537,0.573,100.86,8759,0.482
Atlanta Hawks,87,40,47,0.46,3696,7885,0.469,1174,3291,0.357,1556,2024,0.769,1028,2818,3846,2519,1366.0,839,447,428,1678,1673,10122,-115.0,2024-25,113.0,114.2,-1.2,0.682,1.84,19.7,0.301,0.712,0.503,0.152,0.543,0.577,103.47,8961,0.496
Boston Celtics,82,36,46,0.439,2773,6485,0.428,592,1633,0.363,1621,2190,0.74,897,2367,3264,1708,1285.0,769,336,440,1952,3,7759,-175.0,2000-01,100.1,102.3,-2.2,0.616,1.33,16.2,0.28,0.69,0.478,0.166,0.473,0.521,93.81,7748,0.468
Boston Celtics,82,49,33,0.598,2852,6731,0.424,699,1946,0.359,1498,1960,0.764,891,2570,3461,1722,1114.0,793,292,476,1776,3,7901,181.0,2001-02,102.1,99.9,2.2,0.604,1.55,16.4,0.272,0.695,0.481,0.144,0.476,0.52,93.6,7738,0.5
Boston Celtics,82,44,38,0.537,2700,6509,0.415,719,2155,0.334,1480,1994,0.742,849,2471,3320,1575,1147.0,720,303,367,1758,4,7599,-32.0,2002-03,100.0,100.5,-0.6,0.583,1.37,15.5,0.266,0.691,0.474,0.151,0.47,0.514,91.95,7602,0.48
Boston Celtics,82,36,46,0.439,2843,6415,0.443,553,1599,0.346,1572,2095,0.75,851,2440,3291,1683,1332.0,770,331,408,1837,2,7811,-119.0,2003-04,100.7,102.2,-1.5,0.592,1.26,16.1,0.279,0.658,0.473,0.172,0.486,0.532,94.47,7757,0.49
Boston Celtics,82,45,37,0.549,3046,6511,0.468,437,1252,0.349,1775,2323,0.764,909,2438,3347,1810,1297.0,667,423,402,2000,3,8304,71.0,2004-05,105.9,105.1,0.8,0.594,1.4,16.9,0.305,0.671,0.494,0.165,0.501,0.551,94.61,7839,0.505
Boston Celtics,82,33,49,0.402,2951,6322,0.467,467,1290,0.362,1664,2204,0.755,813,2432,3245,1716,1359.0,578,422,404,2033,1837,8033,-126.0,2005-06,104.0,105.6,-1.5,0.581,1.26,16.4,0.289,0.694,0.497,0.176,0.504,0.551,93.27,7722,0.485
Boston Celtics,82,24,58,0.293,2858,6454,0.443,471,1283,0.367,1670,2178,0.767,918,2391,3309,1630,1350.0,589,382,449,1971,1757,7857,-280.0,2006-07,102.3,105.8,-3.5,0.57,1.21,15.6,0.309,0.705,0.502,0.176,0.479,0.53,92.91,7680,0.459
Boston Celtics,82,66,16,0.805,2986,6286,0.475,596,1564,0.381,1677,2176,0.771,830,2615,3445,1833,1246.0,696,379,389,1864,1818,8245,841.0,2007-08,108.8,98.1,10.8,0.614,1.47,17.6,0.306,0.707,0.518,0.164,0.522,0.569,91.88,7575,0.581
Boston Celtics,82,62,20,0.756,3075,6333,0.486,538,1355,0.397,1587,2075,0.765,869,2586,3455,1862,1280.0,621,387,389,1897,1820,8275,616.0,2008-09,109.5,101.6,7.9,0.606,1.45,17.8,0.314,0.715,0.524,0.169,0.528,0.571,91.15,7560,0.562
Boston Celtics,82,50,32,0.61,3039,6294,0.483,499,1433,0.348,1559,2090,0.746,716,2449,3165,1930,1219.0,701,402,386,1816,1777,8136,300.0,2009-10,106.9,103.2,3.7,0.635,1.58,18.5,0.274,0.697,0.493,0.16,0.522,0.564,92.22,7609,0.54
Boston Celtics,82,56,26,0.683,3023,6219,0.486,408,1119,0.365,1459,1895,0.77,639,2542,3181,1921,1195.0,676,344,364,1678,1659,7913,440.0,2010-11,105.5,99.8,5.7,0.635,1.61,18.8,0.257,0.709,0.497,0.159,0.519,0.561,90.92,7500,0.558
Boston Celtics,66,39,27,0.591,2341,5086,0.46,363,988,0.367,1017,1308,0.778,509,2051,2560,1557,979.0,498,362,304,1315,1217,6062,166.0,2011-12,100.1,97.5,2.6,0.665,1.59,18.8,0.245,0.686,0.478,0.162,0.496,0.535,91.11,6055,0.535
Boston Celtics,81,41,40,0.506,3001,6459,0.465,498,1390,0.358,1318,1698,0.776,654,2533,3187,1843,1181.0,667,365,378,1717,1574,7818,-18.0,2012-13,102.2,102.6,-0.5,0.614,1.56,17.9,0.246,0.69,0.477,0.154,0.503,0.542,92.46,7652,0.507
Boston Celtics,82,25,57,0.305,2996,6883,0.435,575,1729,0.333,1325,1706,0.777,980,2505,3485,1726,1261.0,584,343,373,1743,1564,7892,-366.0,2013-14,101.9,106.5,-4.6,0.576,1.37,16.2,0.314,0.708,0.505,0.163,0.477,0.517,94.28,7745,0.461
Boston Celtics,82,40,42,0.488,3193,7211,0.443,660,2021,0.327,1266,1678,0.754,910,2685,3595,2009,1133.0,674,294,431,1738,1545,8312,13.0,2014-15,103.8,103.5,0.3,0.629,1.77,18.0,0.289,0.71,0.495,0.142,0.489,0.523,96.71,8007,0.498
Boston Celtics,82,48,34,0.585,3216,7318,0.439,717,2142,0.335,1520,1929,0.788,950,2733,3683,1981,1127.0,752,348,450,1796,1718,8669,263.0,2015-16,105.8,102.5,3.3,0.616,1.76,17.4,0.29,0.707,0.495,0.138,0.488,0.531,99.43,8191,0.52
Boston Celtics,82,53,29,0.646,3168,6977,0.454,985,2741,0.359,1536,1903,0.807,743,2698,3441,2069,1088.0,617,340,425,1686,1664,8857,216.0,2016-17,110.6,108.0,2.6,0.653,1.9,18.8,0.259,0.705,0.485,0.136,0.525,0.567,97.21,8005,0.514
Boston Celtics,82,55,27,0.671,3141,6975,0.45,939,2492,0.377,1308,1697,0.771,767,2878,3645,1842,1148.0,604,373,364,1618,1571,8529,294.0,2017-18,106.8,103.2,3.6,0.586,1.6,17.0,0.263,0.739,0.504,0.144,0.518,0.552,96.75,7987,0.519
Boston Celtics,82,49,33,0.598,3451,7423,0.465,1032,2829,0.365,1282,1598,0.802,804,2849,3653,2155,1052.0,706,435,317,1670,1602,9216,364.0,2018-19,111.3,107.0,4.3,0.624,2.05,18.8,0.257,0.728,0.495,0.127,0.534,0.567,100.43,8282,0.53
Boston Celtics,77,52,25,0.675,3148,6842,0.46,955,2637,0.362,1413,1774,0.797,834,2709,3543,1751,1070.0,645,431,415,1668,1603,8664,518.0,2019-20,112.6,105.9,6.8,0.556,1.64,16.6,0.289,0.731,0.512,0.139,0.53,0.568,100.18,7692,0.535
Boston Celtics,72,36,36,0.5,2985,6401,0.466,979,2618,0.374,1160,1496,0.775,765,2421,3186,1689,1012.0,556,383,334,1471,1389,8109,105.0,2020-21,113.1,111.8,1.2,0.566,1.67,17.1,0.289,0.737,0.51,0.141,0.543,0.574,98.94,7172,0.501
Boston Celtics,87,55,32,0.632,3516,7542,0.466,1154,3234,0.357,1445,1785,0.81,904,3086,3990,2157,1197.0,622,505,397,1629,1681,9631,648.0,2021-22,113.2,105.6,7.6,0.613,1.8,18.3,0.276,0.725,0.509,0.141,0.543,0.578,97.69,8511,0.548
Boston Celtics,87,60,27,0.69,3631,7664,0.474,1382,3673,0.376,1522,1874,0.812,848,3056,3904,2302,1176.0,555,458,342,1654,1674,10166,548.0,2022-23,117.0,110.5,6.5,0.634,1.96,19.1,0.26,0.742,0.507,0.135,0.564,0.599,99.48,8689,0.533
Boston Celtics,87,66,21,0.759,3770,7776,0.485,1401,3633,0.386,1410,1756,0.803,932,3083,4015,2317,1070.0,594,570,331,1413,1504,10351,928.0,2023-24,121.3,110.2,11.0,0.615,2.17,19.2,0.29,0.727,0.516,0.125,0.575,0.605,98.4,8534,0.553
Boston Celtics,87,63,24,0.724,3585,7761,0.462,1512,4129,0.366,1331,1674,0.795,1001,2899,3900,2249,1040.0,621,482,321,1407,1533,10013,745.0,2024-25,119.2,110.4,8.9,0.627,2.16,18.9,0.297,0.715,0.507,0.124,0.559,0.589,96.74,8397,0.539
Brooklyn Nets,82,49,33,0.598,2942,6544,0.45,628,1760,0.357,1432,1958,0.731,1047,2460,3507,1668,1206.0,599,391,390,1500,1751,7944,146.0,2012-13,106.9,104.8,2.0,0.567,1.38,16.1,0.343,0.701,0.52,0.162,0.498,0.536,89.88,7433,0.509
Brooklyn Nets,82,44,38,0.537,2931,6391,0.459,709,1922,0.369,1508,2002,0.753,721,2407,3128,1714,1191.0,705,311,337,1777,1704,8079,-82.0,2013-14,105.4,106.7,-1.3,0.585,1.44,16.7,0.26,0.686,0.475,0.155,0.514,0.555,92.42,7663,0.492
Brooklyn Nets,82,38,44,0.463,3069,6804,0.451,541,1633,0.331,1359,1817,0.748,846,2627,3473,1716,1133.0,576,340,372,1579,1641,8038,-236.0,2014-15,103.4,106.3,-3.0,0.559,1.51,16.3,0.278,0.701,0.491,0.146,0.491,0.529,93.69,7777,0.48
Brooklyn Nets,82,21,61,0.256,3136,6920,0.453,531,1508,0.352,1286,1699,0.757,863,2614,3477,1829,1212.0,627,332,430,1476,1510,8089,-603.0,2015-16,102.4,109.7,-7.4,0.583,1.51,17.0,0.279,0.716,0.494,0.153,0.492,0.527,96.12,7903,0.46
Brooklyn Nets,82,20,62,0.244,3102,6987,0.444,877,2591,0.338,1592,2020,0.788,721,2879,3600,1756,1356.0,593,387,457,1726,1671,8673,-552.0,2016-17,103.6,110.1,-6.5,0.566,1.29,15.9,0.241,0.716,0.483,0.162,0.507,0.551,101.75,8371,0.46
Brooklyn Nets,82,28,54,0.341,3136,7114,0.441,1041,2924,0.356,1428,1850,0.772,792,2852,3644,1941,1245.0,512,390,450,1688,1615,8741,-307.0,2017-18,106.1,109.7,-3.6,0.619,1.56,17.3,0.251,0.731,0.489,0.151,0.514,0.551,99.66,8238,0.474
Brooklyn Nets,82,42,40,0.512,3301,7358,0.449,1047,2965,0.353,1555,2088,0.745,900,2919,3819,1954,1236.0,539,339,432,1763,1807,9204,-6.0,2018-19,108.9,109.0,-0.1,0.592,1.58,16.9,0.282,0.72,0.501,0.146,0.52,0.556,101.52,8452,0.492
Brooklyn Nets,78,39,39,0.5,3095,6933,0.446,980,2890,0.339,1407,1892,0.744,824,2893,3717,1851,1201.0,501,365,403,1627,1682,8577,-6.0,2019-20,108.0,108.0,0.0,0.598,1.54,17.0,0.282,0.736,0.512,0.151,0.517,0.552,102.08,7942,0.505
Brooklyn Nets,72,48,24,0.667,3106,6289,0.494,1020,2600,0.392,1305,1623,0.804,640,2559,3199,1929,975.0,484,379,330,1371,1361,8537,324.0,2020-21,117.3,113.1,4.2,0.621,1.98,19.3,0.252,0.726,0.503,0.134,0.575,0.61,100.27,7280,0.532
Brooklyn Nets,87,47,40,0.54,3590,7646,0.47,977,2744,0.356,1542,1912,0.806,914,2948,3862,2138,1243.0,617,479,437,1784,1744,9699,56.0,2021-22,112.3,111.6,0.8,0.596,1.72,17.9,0.287,0.703,0.501,0.144,0.533,0.571,99.78,8633,0.51
Brooklyn Nets,87,48,39,0.552,3561,7338,0.485,1085,2889,0.376,1557,1946,0.8,713,2793,3506,2181,1210.0,622,524,342,1824,1624,9764,63.0,2022-23,114.1,113.1,1.0,0.612,1.8,18.7,0.236,0.691,0.474,0.141,0.559,0.596,99.21,8560,0.508
Brooklyn Nets,87,35,52,0.402,3498,7711,0.454,1149,3184,0.361,1390,1841,0.755,996,2825,3821,2195,1144.0,604,449,448,1637,1609,9535,-200.0,2023-24,112.1,114.4,-2.4,0.628,1.92,18.4,0.29,0.713,0.497,0.134,0.528,0.559,98.02,8509,0.485
Brooklyn Nets,87,29,58,0.333,3241,7429,0.436,1180,3429,0.344,1416,1808,0.783,940,2613,3553,2159,1324.0,692,375,474,1810,1658,9078,-588.0,2024-25,107.9,114.8,-6.9,0.666,1.63,18.2,0.294,0.699,0.487,0.157,0.516,0.552,97.12,8415,0.452
Charlotte Bobcats,82,18,64,0.22,2961,6859,0.432,320,881,0.363,1487,2096,0.709,1083,2335,3418,1794,1192.0,695,440,446,1894,4,7729,-491.0,2004-05,99.8,106.0,-6.2,0.606,1.51,16.5,0.327,0.676,0.492,0.154,0.455,0.497,93.54,7743,0.46
Charlotte Bobcats,82,26,56,0.317,2961,6843,0.433,428,1261,0.339,1593,2186,0.729,990,2270,3260,1717,1167.0,822,354,441,1960,1929,7943,-328.0,2005-06,101.2,105.6,-4.4,0.58,1.47,15.9,0.305,0.678,0.479,0.149,0.464,0.509,94.57,7851,0.463
Charlotte Bobcats,82,33,49,0.402,2960,6643,0.446,457,1280,0.357,1568,2136,0.734,920,2346,3266,1836,1224.0,638,369,437,1985,1786,7945,-307.0,2006-07,102.4,106.3,-3.9,0.62,1.5,17.1,0.299,0.682,0.485,0.158,0.48,0.524,93.11,7758,0.471
Charlotte Bobcats,82,32,50,0.39,2960,6554,0.452,529,1443,0.367,1510,2115,0.714,892,2440,3332,1748,1204.0,614,402,476,1777,1721,7959,-359.0,2007-08,103.7,108.2,-4.5,0.591,1.45,16.6,0.294,0.674,0.483,0.157,0.492,0.532,92.75,7678,0.469
Charlotte Bobcats,82,35,47,0.427,2866,6299,0.455,490,1339,0.366,1455,1965,0.74,886,2366,3252,1741,1279.0,580,397,488,1754,1714,7677,-104.0,2008-09,103.7,105.0,-1.3,0.607,1.36,17.0,0.321,0.686,0.504,0.173,0.494,0.536,89.18,7401,0.495
Charlotte Bobcats,82,44,38,0.537,2858,6306,0.453,460,1331,0.346,1637,2180,0.751,858,2490,3348,1658,1290.0,632,446,502,1597,1804,7813,120.0,2009-10,103.9,102.0,1.9,0.58,1.29,16.1,0.315,0.698,0.51,0.172,0.49,0.538,90.91,7519,0.518
Charlotte Bobcats,82,34,48,0.415,2873,6365,0.451,393,1203,0.327,1511,1999,0.756,848,2444,3292,1728,1192.0,524,433,496,1637,1730,7650,-328.0,2010-11,102.8,107.0,-4.2,0.601,1.45,16.9,0.298,0.705,0.502,0.16,0.482,0.528,90.3,7444,0.48
Charlotte Bobcats,66,7,59,0.106,2193,5293,0.414,263,892,0.295,1090,1462,0.746,677,1894,2571,1326,957.0,397,361,378,1249,1341,5739,-918.0,2011-12,94.4,109.4,-15.0,0.605,1.39,16.0,0.285,0.678,0.474,0.157,0.439,0.483,91.86,6080,0.411
Charlotte Bobcats,82,21,61,0.256,2823,6649,0.425,469,1399,0.335,1546,2060,0.75,917,2389,3306,1587,1153.0,591,479,565,1561,1746,7661,-757.0,2012-13,100.4,110.3,-9.9,0.562,1.38,15.3,0.305,0.679,0.486,0.151,0.46,0.507,92.49,7632,0.438
Charlotte Bobcats,82,43,39,0.524,2976,6730,0.442,516,1471,0.351,1474,2000,0.737,776,2724,3500,1778,1010.0,499,421,415,1493,1716,7942,-18.0,2013-14,103.0,103.3,-0.4,0.597,1.76,16.9,0.269,0.73,0.5,0.131,0.481,0.522,92.93,7712,0.508
Charlotte Hornets,82,46,36,0.561,2800,6501,0.431,340,984,0.346,1599,2146,0.745,1033,2608,3641,1900,1183.0,665,455,375,1753,5,7539,172.0,2000-01,99.7,97.6,2.1,0.679,1.61,17.8,0.315,0.71,0.513,0.156,0.457,0.506,91.24,7565,0.527
Charlotte Hornets,82,44,38,0.537,2893,6580,0.44,346,994,0.348,1568,2105,0.745,1059,2505,3564,1759,1150.0,653,456,422,1747,15,7700,79.0,2001-02,102.9,101.8,1.2,0.608,1.53,16.7,0.333,0.689,0.511,0.154,0.466,0.513,90.93,7480,0.513
Charlotte Hornets,82,33,49,0.402,2913,6932,0.42,498,1566,0.318,1397,1867,0.748,820,2793,3613,1654,976.0,499,448,440,1494,1708,7721,-260.0,2014-15,99.6,103.0,-3.4,0.568,1.69,15.8,0.27,0.746,0.502,0.126,0.456,0.498,93.45,7753,0.482
Charlotte Hornets,82,48,34,0.585,3036,6922,0.439,873,2410,0.362,1534,1941,0.79,734,2869,3603,1778,1029.0,595,438,448,1487,1670,8479,223.0,2015-16,106.4,103.7,2.7,0.586,1.73,16.7,0.244,0.754,0.499,0.129,0.502,0.545,96.24,7966,0.511
Charlotte Hornets,82,36,46,0.439,3093,7000,0.442,824,2347,0.351,1591,1953,0.815,721,2853,3574,1891,942.0,571,390,450,1360,1631,8601,16.0,2016-17,108.4,108.4,0.0,0.611,2.01,17.6,0.247,0.749,0.496,0.119,0.501,0.547,95.92,7934,0.505
