TEAM_NAME,GP,W,L,W_PCT,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,SEASON,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
Miami Heat,82,41,41,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3202.0,7037.0,0.457,808.0,2213.0,0.357,1248.0,1768.0,0.772,872.0,2705.0,3577.0,1742.0,1102.0,588.0,469.0,398.0,1680.0,1530.0,8460.0,87.0
Milwaukee Bucks,82,42,40,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3182.0,6715.0,0.457,720.0,1946.0,0.357,1413.0,1839.0,0.772,723.0,2589.0,3312.0,1984.0,1145.0,666.0,436.0,375.0,1660.0,1579.0,8497.0,-15.0
Minnesota Timberwolves,82,31,51,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3235.0,6922.0,0.457,601.0,1723.0,0.357,1586.0,1986.0,0.772,938.0,2540.0,3478.0,1940.0,1150.0,654.0,370.0,413.0,1646.0,1681.0,8657.0,-91.0
New Orleans Pelicans,82,34,48,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3210.0,7130.0,0.457,768.0,2196.0,0.357,1368.0,1825.0,0.772,703.0,2879.0,3582.0,1869.0,1054.0,638.0,453.0,348.0,1490.0,1581.0,8556.0,-172.0
New York Knicks,82,31,51,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3244.0,7256.0,0.457,704.0,2022.0,0.357,1364.0,1731.0,0.772,983.0,2723.0,3706.0,1786.0,1139.0,581.0,455.0,377.0,1668.0,1516.0,8556.0,-301.0
Oklahoma City Thunder,82,47,35,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3237.0,7169.0,0.457,692.0,2116.0,0.357,1575.0,2113.0,0.772,1002.0,2821.0,3823.0,1721.0,1230.0,648.0,408.0,450.0,1715.0,1697.0,8741.0,62.0
Orlando Magic,82,29,53,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3139.0,7133.0,0.457,701.0,2139.0,0.357,1309.0,1753.0,0.772,807.0,2734.0,3541.0,1820.0,1091.0,580.0,396.0,419.0,1584.0,1532.0,8288.0,-539.0
Philadelphia 76ers,82,28,54,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3088.0,6992.0,0.457,831.0,2443.0,0.357,1393.0,1806.0,0.772,807.0,2706.0,3513.0,1949.0,1366.0,692.0,420.0,446.0,1793.0,1610.0,8400.0,-467.0
Phoenix Suns,82,24,58,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3270.0,7260.0,0.457,615.0,1854.0,0.357,1676.0,2159.0,0.772,976.0,2712.0,3688.0,1604.0,1265.0,673.0,399.0,435.0,2030.0,1822.0,8831.0,-462.0
Portland Trail Blazers,82,41,41,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3243.0,7059.0,0.457,852.0,2272.0,0.357,1513.0,1940.0,0.772,830.0,2750.0,3580.0,1733.0,1126.0,574.0,408.0,431.0,1736.0,1624.0,8851.0,-43.0
Sacramento Kings,82,32,50,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3105.0,6734.0,0.457,737.0,1960.0,0.357,1483.0,1913.0,0.772,715.0,2652.0,3367.0,1844.0,1201.0,627.0,324.0,420.0,1667.0,1646.0,8430.0,-318.0
San Antonio Spurs,82,61,21,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3222.0,6864.0,0.457,753.0,1927.0,0.357,1440.0,1806.0,0.772,821.0,2777.0,3598.0,1954.0,1101.0,655.0,484.0,333.0,1498.0,1623.0,8637.0,590.0
Toronto Raptors,82,51,31,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3211.0,6918.0,0.457,725.0,1996.0,0.357,1615.0,2028.0,0.772,871.0,2676.0,3547.0,1517.0,1041.0,677.0,400.0,392.0,1708.0,1666.0,8762.0,345.0
Utah Jazz,82,51,31,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3033.0,6515.0,0.457,791.0,2128.0,0.357,1401.0,1875.0,0.772,771.0,2774.0,3545.0,1651.0,1118.0,550.0,410.0,312.0,1545.0,1655.0,8258.0,323.0
Washington Wizards,82,49,33,0.5,0.0,0.0,0.0,0.579,0.0,0.0,0.276,0.724,0.5,0.143,0.514,0.552,0.0,0.0,0.0,2016-17,3388.0,7137.0,0.457,756.0,2030.0,0.357,1421.0,1812.0,0.772,843.0,2671.0,3514.0,1956.0,1162.0,693.0,336.0,377.0,1745.0,1621.0,8953.0,148.0
Atlanta Hawks,82,24,58,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3130.0,7015.0,0.46,917.0,2544.0,0.362,1298.0,1654.0,0.768,743.0,2693.0,3436.0,1946.0,1274.0,638.0,348.0,453.0,1606.0,1661.0,8475.0,-447.0
Boston Celtics,82,55,27,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3141.0,6975.0,0.46,939.0,2492.0,0.362,1308.0,1697.0,0.768,767.0,2878.0,3645.0,1842.0,1148.0,604.0,373.0,364.0,1618.0,1571.0,8529.0,294.0
Brooklyn Nets,82,28,54,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3136.0,7114.0,0.46,1041.0,2924.0,0.362,1428.0,1850.0,0.768,792.0,2852.0,3644.0,1941.0,1245.0,512.0,390.0,450.0,1688.0,1615.0,8741.0,-307.0
Charlotte Hornets,82,36,46,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3197.0,7106.0,0.46,824.0,2233.0,0.362,1656.0,2216.0,0.768,827.0,2901.0,3728.0,1770.0,1041.0,559.0,373.0,404.0,1409.0,1839.0,8874.0,21.0
Chicago Bulls,82,27,55,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3170.0,7285.0,0.46,906.0,2549.0,0.362,1194.0,1574.0,0.768,790.0,2872.0,3662.0,1923.0,1147.0,626.0,289.0,423.0,1571.0,1425.0,8440.0,-577.0
Cleveland Cavaliers,82,50,32,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3311.0,6950.0,0.46,981.0,2636.0,0.362,1488.0,1909.0,0.768,694.0,2761.0,3455.0,1916.0,1126.0,582.0,312.0,340.0,1524.0,1696.0,9091.0,77.0
Dallas Mavericks,82,24,58,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3128.0,7042.0,0.46,967.0,2688.0,0.362,1167.0,1530.0,0.768,666.0,2717.0,3383.0,1858.0,1007.0,578.0,310.0,369.0,1578.0,1604.0,8390.0,-249.0
Denver Nuggets,82,46,36,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3338.0,7102.0,0.46,940.0,2536.0,0.362,1404.0,1830.0,0.768,902.0,2748.0,3650.0,2059.0,1226.0,627.0,404.0,391.0,1533.0,1699.0,9020.0,121.0
Detroit Pistons,82,39,43,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3208.0,7129.0,0.46,886.0,2373.0,0.362,1207.0,1621.0,0.768,830.0,2756.0,3586.0,1868.0,1102.0,628.0,317.0,398.0,1508.0,1511.0,8509.0,-12.0
Golden State Warriors,82,58,24,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3509.0,6979.0,0.46,926.0,2369.0,0.362,1360.0,1668.0,0.768,691.0,2877.0,3568.0,2402.0,1265.0,656.0,612.0,300.0,1607.0,1516.0,9304.0,490.0
Houston Rockets,82,65,17,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3174.0,6906.0,0.46,1256.0,3470.0,0.362,1609.0,2061.0,0.768,739.0,2825.0,3564.0,1767.0,1135.0,699.0,392.0,363.0,1597.0,1670.0,9213.0,695.0
Indiana Pacers,82,48,34,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3345.0,7083.0,0.46,741.0,2010.0,0.362,1225.0,1573.0,0.768,788.0,2684.0,3472.0,1819.0,1088.0,721.0,340.0,428.0,1544.0,1514.0,8656.0,113.0
LA Clippers,82,42,40,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3302.0,7004.0,0.46,777.0,2196.0,0.362,1556.0,2095.0,0.768,832.0,2766.0,3598.0,1832.0,1204.0,628.0,372.0,462.0,1638.0,1803.0,8937.0,3.0
Los Angeles Lakers,82,35,47,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3338.0,7248.0,0.46,822.0,2384.0,0.362,1364.0,1910.0,0.768,876.0,2927.0,3803.0,1949.0,1295.0,633.0,388.0,447.0,1736.0,1679.0,8862.0,-127.0
Memphis Grizzlies,82,22,60,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3013.0,6788.0,0.46,758.0,2152.0,0.362,1361.0,1732.0,0.768,779.0,2544.0,3323.0,1767.0,1227.0,613.0,396.0,421.0,1900.0,1674.0,8145.0,-509.0
Miami Heat,82,44,38,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3184.0,6997.0,0.46,903.0,2506.0,0.362,1209.0,1601.0,0.768,763.0,2801.0,3564.0,1862.0,1178.0,620.0,437.0,378.0,1648.0,1587.0,8480.0,39.0
Milwaukee Bucks,82,44,38,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3257.0,6807.0,0.46,718.0,2024.0,0.362,1499.0,1915.0,0.768,688.0,2579.0,3267.0,1905.0,1135.0,722.0,443.0,366.0,1752.0,1633.0,8731.0,-25.0
Minnesota Timberwolves,82,47,35,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3365.0,7063.0,0.46,658.0,1845.0,0.362,1592.0,1980.0,0.768,848.0,2593.0,3441.0,1861.0,1021.0,689.0,345.0,382.0,1495.0,1710.0,8980.0,183.0
New Orleans Pelicans,82,48,34,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3500.0,7241.0,0.46,837.0,2312.0,0.362,1324.0,1716.0,0.768,712.0,2923.0,3635.0,2195.0,1223.0,657.0,485.0,344.0,1570.0,1669.0,9161.0,107.0
New York Knicks,82,29,53,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3334.0,7193.0,0.46,673.0,1914.0,0.362,1225.0,1557.0,0.768,859.0,2752.0,3611.0,1912.0,1208.0,552.0,421.0,389.0,1682.0,1509.0,8566.0,-292.0
Oklahoma City Thunder,82,48,34,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3271.0,7221.0,0.46,881.0,2491.0,0.362,1421.0,1985.0,0.768,1024.0,2671.0,3695.0,1750.0,1147.0,743.0,412.0,377.0,1653.0,1750.0,8844.0,280.0
Orlando Magic,82,25,57,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3182.0,7042.0,0.46,844.0,2405.0,0.362,1271.0,1678.0,0.768,722.0,2692.0,3414.0,1921.0,1192.0,622.0,400.0,402.0,1579.0,1556.0,8479.0,-395.0
Philadelphia 76ers,82,52,30,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3349.0,7098.0,0.46,901.0,2445.0,0.362,1405.0,1868.0,0.768,893.0,2996.0,3889.0,2221.0,1353.0,682.0,420.0,417.0,1811.0,1670.0,9004.0,369.0
Phoenix Suns,82,21,61,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3153.0,7141.0,0.46,763.0,2286.0,0.362,1453.0,1962.0,0.768,842.0,2776.0,3618.0,1743.0,1289.0,569.0,370.0,488.0,1807.0,1715.0,8522.0,-768.0
Portland Trail Blazers,82,49,33,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3222.0,7132.0,0.46,845.0,2308.0,0.362,1372.0,1715.0,0.768,835.0,2893.0,3728.0,1599.0,1109.0,573.0,423.0,418.0,1599.0,1564.0,8661.0,213.0
Sacramento Kings,82,27,55,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3179.0,7063.0,0.46,738.0,1967.0,0.362,1008.0,1371.0,0.768,776.0,2578.0,3354.0,1768.0,1125.0,643.0,340.0,389.0,1639.0,1422.0,8104.0,-573.0
San Antonio Spurs,82,47,35,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3202.0,6999.0,0.46,696.0,1977.0,0.362,1324.0,1715.0,0.768,849.0,2777.0,3626.0,1868.0,1078.0,628.0,460.0,318.0,1408.0,1619.0,8424.0,237.0
Toronto Raptors,82,59,23,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3383.0,7169.0,0.46,968.0,2705.0,0.362,1422.0,1790.0,0.768,800.0,2807.0,3607.0,1995.0,1095.0,626.0,500.0,401.0,1783.0,1633.0,9156.0,638.0
Utah Jazz,82,48,34,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3139.0,6797.0,0.46,887.0,2425.0,0.362,1375.0,1766.0,0.768,740.0,2807.0,3547.0,1839.0,1205.0,708.0,420.0,380.0,1608.0,1683.0,8540.0,353.0
Washington Wizards,82,43,39,0.5,0.0,0.0,0.0,0.586,0.0,0.0,0.267,0.733,0.5,0.145,0.521,0.556,0.0,0.0,0.0,2017-18,3275.0,7018.0,0.46,814.0,2173.0,0.362,1378.0,1786.0,0.768,823.0,2713.0,3536.0,2065.0,1196.0,645.0,353.0,383.0,1746.0,1639.0,8742.0,48.0
Atlanta Hawks,82,29,53,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3392.0,7524.0,0.46,1067.0,3034.0,0.356,1443.0,1918.0,0.767,955.0,2825.0,3780.0,2118.0,1397.0,675.0,419.0,448.0,1932.0,1817.0,9294.0,-494.0
Boston Celtics,82,49,33,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3451.0,7423.0,0.46,1032.0,2829.0,0.356,1282.0,1598.0,0.767,804.0,2849.0,3653.0,2155.0,1052.0,706.0,435.0,317.0,1670.0,1602.0,9216.0,364.0
Brooklyn Nets,82,42,40,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3301.0,7358.0,0.46,1047.0,2965.0,0.356,1555.0,2088.0,0.767,900.0,2919.0,3819.0,1954.0,1236.0,539.0,339.0,432.0,1763.0,1807.0,9204.0,-6.0
Charlotte Hornets,82,39,43,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3297.0,7362.0,0.46,977.0,2783.0,0.356,1510.0,1895.0,0.767,814.0,2778.0,3592.0,1905.0,1001.0,591.0,405.0,492.0,1550.0,1686.0,9081.0,-90.0
Chicago Bulls,82,22,60,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3266.0,7205.0,0.46,745.0,2123.0,0.356,1328.0,1695.0,0.767,718.0,2799.0,3517.0,1796.0,1159.0,603.0,351.0,473.0,1663.0,1534.0,8605.0,-690.0
Cleveland Cavaliers,82,19,63,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3189.0,7184.0,0.46,847.0,2388.0,0.356,1342.0,1694.0,0.767,879.0,2619.0,3498.0,1698.0,1106.0,534.0,195.0,459.0,1642.0,1592.0,8567.0,-788.0
Dallas Mavericks,82,33,49,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3182.0,7122.0,0.46,1022.0,3002.0,0.356,1541.0,2076.0,0.767,832.0,2884.0,3716.0,1918.0,1167.0,533.0,351.0,368.0,1650.0,1905.0,8927.0,-105.0
Denver Nuggets,82,54,28,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3439.0,7384.0,0.46,903.0,2571.0,0.356,1294.0,1714.0,0.767,972.0,2832.0,3804.0,2245.0,1102.0,634.0,363.0,407.0,1644.0,1675.0,9075.0,324.0
Detroit Pistons,82,41,41,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3185.0,7238.0,0.46,993.0,2854.0,0.356,1415.0,1893.0,0.767,936.0,2752.0,3688.0,1845.0,1135.0,569.0,331.0,419.0,1811.0,1748.0,8778.0,-20.0
Golden State Warriors,82,57,25,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3612.0,7361.0,0.46,1087.0,2824.0,0.356,1339.0,1672.0,0.767,797.0,2990.0,3787.0,2413.0,1169.0,625.0,525.0,295.0,1757.0,1601.0,9650.0,530.0
Houston Rockets,82,53,29,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3218.0,7163.0,0.46,1323.0,3721.0,0.356,1582.0,2001.0,0.767,836.0,2613.0,3449.0,1741.0,1094.0,700.0,405.0,369.0,1803.0,1640.0,9341.0,391.0
Indiana Pacers,82,48,34,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3390.0,7135.0,0.46,779.0,2081.0,0.356,1298.0,1727.0,0.767,762.0,2766.0,3528.0,2128.0,1122.0,713.0,404.0,425.0,1594.0,1642.0,8857.0,273.0
LA Clippers,82,48,34,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3384.0,7178.0,0.46,821.0,2118.0,0.356,1853.0,2340.0,0.767,796.0,2936.0,3732.0,1970.0,1193.0,561.0,385.0,498.0,1913.0,1969.0,9442.0,70.0
Los Angeles Lakers,82,37,45,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3491.0,7425.0,0.46,847.0,2541.0,0.356,1336.0,1910.0,0.767,835.0,2985.0,3820.0,2096.0,1284.0,618.0,440.0,421.0,1701.0,1706.0,9165.0,-141.0
Memphis Grizzlies,82,33,49,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3113.0,6924.0,0.46,811.0,2368.0,0.356,1453.0,1882.0,0.767,723.0,2703.0,3426.0,1963.0,1147.0,684.0,448.0,402.0,1801.0,1758.0,8490.0,-213.0
Miami Heat,82,39,43,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3251.0,7218.0,0.46,928.0,2658.0,0.356,1238.0,1782.0,0.767,921.0,2879.0,3800.0,1991.0,1208.0,627.0,448.0,389.0,1712.0,1652.0,8668.0,-19.0
Milwaukee Bucks,82,60,22,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3555.0,7471.0,0.46,1105.0,3134.0,0.356,1471.0,1904.0,0.767,762.0,3316.0,4078.0,2136.0,1137.0,615.0,486.0,395.0,1608.0,1653.0,9686.0,727.0
Minnesota Timberwolves,82,36,46,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3413.0,7483.0,0.46,827.0,2357.0,0.356,1570.0,1995.0,0.767,923.0,2750.0,3673.0,2018.0,1074.0,683.0,411.0,455.0,1664.0,1795.0,9223.0,-123.0
New Orleans Pelicans,82,33,49,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3581.0,7563.0,0.46,842.0,2449.0,0.356,1462.0,1921.0,0.767,909.0,2969.0,3878.0,2216.0,1215.0,610.0,441.0,445.0,1732.0,1722.0,9466.0,-109.0
New York Knicks,82,17,65,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3134.0,7241.0,0.46,823.0,2421.0,0.356,1484.0,1956.0,0.767,857.0,2811.0,3668.0,1646.0,1151.0,557.0,422.0,458.0,1713.0,1708.0,8575.0,-755.0
Oklahoma City Thunder,82,49,33,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3497.0,7706.0,0.46,932.0,2677.0,0.356,1461.0,2049.0,0.767,1031.0,2911.0,3942.0,1917.0,1145.0,766.0,425.0,415.0,1839.0,1844.0,9387.0,279.0
Orlando Magic,82,42,40,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3316.0,7307.0,0.46,937.0,2633.0,0.356,1231.0,1575.0,0.767,822.0,2902.0,3724.0,2095.0,1082.0,543.0,445.0,362.0,1526.0,1537.0,8800.0,58.0
Philadelphia 76ers,82,51,31,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3407.0,7233.0,0.46,889.0,2474.0,0.356,1742.0,2258.0,0.767,892.0,3025.0,3917.0,2207.0,1223.0,606.0,432.0,336.0,1745.0,1816.0,9445.0,221.0
Phoenix Suns,82,19,63,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3289.0,7164.0,0.46,790.0,2400.0,0.356,1447.0,1858.0,0.767,748.0,2563.0,3311.0,1957.0,1279.0,735.0,418.0,411.0,1932.0,1694.0,8815.0,-766.0
Portland Trail Blazers,82,53,29,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3470.0,7427.0,0.46,904.0,2520.0,0.356,1558.0,1914.0,0.767,967.0,2968.0,3935.0,1887.0,1135.0,546.0,413.0,420.0,1669.0,1699.0,9402.0,344.0
Sacramento Kings,82,39,43,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3541.0,7637.0,0.46,927.0,2455.0,0.356,1354.0,1865.0,0.767,906.0,2819.0,3725.0,2083.0,1095.0,679.0,363.0,420.0,1751.0,1753.0,9363.0,-92.0
San Antonio Spurs,82,48,34,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3468.0,7248.0,0.46,812.0,2071.0,0.356,1408.0,1720.0,0.767,757.0,2910.0,3667.0,2013.0,992.0,501.0,386.0,332.0,1487.0,1611.0,9156.0,138.0
Toronto Raptors,82,58,24,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3460.0,7305.0,0.46,1015.0,2771.0,0.356,1449.0,1803.0,0.767,786.0,2920.0,3706.0,2085.0,1150.0,680.0,437.0,368.0,1724.0,1683.0,9384.0,499.0
Utah Jazz,82,50,32,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3314.0,7082.0,0.46,993.0,2789.0,0.356,1540.0,2092.0,0.767,820.0,2981.0,3801.0,2133.0,1240.0,663.0,483.0,376.0,1728.0,1835.0,9161.0,431.0
Washington Wizards,82,32,50,0.5,0.0,0.0,0.0,0.598,0.0,0.0,0.271,0.728,0.5,0.139,0.524,0.56,0.0,0.0,0.0,2018-19,3456.0,7387.0,0.46,930.0,2731.0,0.356,1508.0,1963.0,0.767,794.0,2679.0,3473.0,2154.0,1154.0,683.0,379.0,378.0,1701.0,1741.0,9350.0,-238.0
Atlanta Hawks,72,22,50,0.498,0.0,0.0,0.0,0.594,0.0,0.0,0.271,0.729,0.5,0.146,0.525,0.561,0.0,0.0,0.0,2019-20,2852.0,6416.0,0.457,849.0,2554.0,0.355,1322.0,1680.0,0.769,709.0,2374.0,3083.0,1676.0,1175.0,571.0,374.0,442.0,1669.0,1514.0,7875.0,-541.0
